IN_Q_0,0.0%0.0%0.0%0.0%0.0%0.0%0.05%0.32%8.49%,0.0%0.0%0.04%0.23%0.29%0.4%0.74%1.67%29.7%,0.0%0.0%0.0%0.0%0.06%0.12%0.35%0.92%4.02%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%29.01%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.69%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.73%,0.0%0.0%0.0%0.0%0.0%0.0%0.2%0.98%38.35%,0.0%0.0%0.0%0.0%0.1%0.16%1.1%1.92%13.19%,0.0%0.09%0.22%0.58%1.04%1.59%1.95%4.22%12.69%,0.0%0.0%0.0%0.0%0.0%0.0%0.27%1.35%4.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.16%2.3%,0.0%0.0%0.0%0.0%0.0%0.24%0.74%4.21%6.07%,0.34%1.47%2.33%3.24%4.85%8.37%12.17%14.07%38.39%
IN_R_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.01%0.01%0.05%0.06%0.15%0.9%,0.0%0.0%0.0%0.0%0.0%0.13%0.44%0.52%0.72%0.74%1.11%2.14%2.27%3.04%3.5%3.64%10.0%10.91%80.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.06%0.26%0.61%1.24%1.27%1.64%1.88%1.9%3.35%3.82%11.55%12.87%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.16%0.52%14.87%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.31%0.33%0.85%0.97%2.53%3.02%3.37%9.88%13.75%23.41%33.58%652.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.05%0.49%0.49%0.92%0.96%1.79%2.81%3.17%3.27%5.66%14.86%,0.0%0.0%0.35%0.48%0.58%1.07%1.24%1.54%2.2%2.62%2.71%2.75%3.29%7.76%10.08%10.17%17.89%33.66%48.53%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.09%0.44%0.51%0.76%0.93%1.26%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.7%1.36%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.07%0.29%3.45%3.7%3.78%3.84%8.87%,2.75%5.07%5.74%5.99%8.82%11.54%11.55%12.07%18.87%20.05%20.12%20.64%22.17%25.96%26.73%41.61%43.19%48.39%780.53%
IN_S_0,0.0%0.0%0.0%0.0%0.0%0.0%0.19%0.68%2.24%,0.0%0.0%0.2%0.52%0.84%1.23%1.83%2.6%4.57%,0.0%0.0%0.0%0.25%0.45%0.7%1.13%1.66%3.24%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.4%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.39%2.42%5.29%,0.0%0.0%0.0%0.0%0.03%0.31%1.55%3.66%8.97%,0.0%0.0%0.07%0.38%0.94%1.48%2.15%3.03%5.41%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.17%0.8%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.16%,0.0%0.0%0.0%0.0%0.0%0.0%0.65%2.45%5.59%,1.52%4.3%6.2%9.33%12.49%15.08%20.44%26.94%43.47%
IN_T_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.07%0.3%,0.0%0.0%0.18%0.49%0.79%1.18%1.86%2.58%4.76%,0.0%0.0%0.0%0.06%0.14%0.24%0.34%0.62%1.78%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%4.57%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.25%2.07%3.64%6.74%,0.0%0.0%0.0%0.0%0.0%0.0%0.1%0.8%3.48%,0.0%0.0%0.0%0.0%0.07%0.27%0.55%0.9%2.16%,0.0%0.0%0.03%0.26%0.48%0.72%0.99%1.54%2.48%,0.0%0.0%0.0%0.0%0.0%0.0%0.09%0.37%0.83%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.11%,0.0%0.0%0.0%0.0%0.0%0.09%0.43%0.83%1.89%,1.0%2.2%3.75%5.15%7.16%8.72%11.47%17.39%27.21%
IN_U_0,0.0%0.0%0.0%0.0%0.0%0.0%0.13%0.72%1.16%1.65%6.15%,0.0%0.0%0.06%0.09%0.18%0.47%0.61%0.62%0.96%4.57%4.99%,0.0%0.0%0.0%0.0%0.0%0.0%0.01%0.21%0.24%0.61%1.91%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.17%7.89%15.74%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.6%3.82%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.26%7.43%74.05%95.19%,0.0%0.0%0.0%0.0%0.0%0.0%0.1%0.43%1.26%2.41%3.81%,0.0%0.0%0.06%0.1%0.14%0.99%1.64%2.83%3.15%3.49%5.97%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.38%0.5%1.11%17.57%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.18%3.76%3.85%6.9%7.14%17.02%18.73%20.59%23.22%81.41%97.61%
IN_V_0,0.0%0.25%,0.29%0.56%,0.0%0.14%,0.0%0.0%,0.0%0.0%,0.0%6.07%,0.0%0.0%,0.0%0.05%,0.0%0.0%,1.25%2.85%,0.0%0.0%,0.0%0.0%,0.0%0.0%,1.82%9.66%
IN_W_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.07%0.91%,0.0%0.0%0.0%0.08%0.31%0.52%1.3%1.74%2.95%,0.0%0.0%0.09%0.16%0.5%0.75%1.22%2.5%4.8%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.82%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.66%,0.0%0.0%0.0%0.0%0.0%0.0%0.24%4.11%14.88%,0.0%0.0%0.0%0.0%0.16%0.31%1.43%2.21%4.2%,0.0%0.0%0.02%0.19%0.48%0.8%1.44%1.9%3.64%,0.0%0.0%0.0%0.0%0.0%0.0%0.42%0.98%2.63%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.37%6.9%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.31%4.49%,2.99%4.08%5.36%8.31%11.23%12.98%16.09%28.01%48.52%
IN_X_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.07%1.1%,0.0%0.0%0.0%0.0%0.21%0.7%1.14%1.67%3.35%,0.0%0.0%0.0%0.24%0.68%1.16%1.75%3.01%5.57%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.02%1.38%4.92%,0.0%0.0%0.0%0.0%0.0%0.23%0.68%1.45%3.12%,0.0%0.01%0.38%0.59%1.35%2.02%3.05%5.71%12.33%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.56%2.73%,0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.73%5.39%,0.0%0.0%0.0%0.0%0.0%0.78%2.39%4.85%10.72%,0.59%2.77%4.84%8.55%11.0%13.68%16.62%23.75%38.34%
IN_Y_0,0.0%0.0%0.0%0.0%0.0%0.0%0.16%0.86%,0.0%0.0%0.07%0.24%0.43%0.49%1.32%3.03%,0.0%0.0%0.0%0.0%0.0%0.07%0.37%1.96%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.02%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.48%1.23%,0.0%0.0%0.0%0.0%0.0%0.18%1.46%10.85%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.54%,0.0%0.0%0.0%0.0%0.0%0.0%0.12%0.37%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.08%,0.07%0.64%1.49%2.7%5.87%10.98%16.8%34.61%
IN_Z_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.14%0.77%,0.0%0.0%0.22%0.5%0.77%1.16%1.64%2.36%3.63%,0.0%0.0%0.0%0.32%0.85%1.58%2.72%4.28%7.04%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.52%3.14%,0.0%0.0%0.0%0.0%0.0%0.06%0.36%0.89%2.31%,0.0%0.0%0.16%0.54%1.03%1.57%2.31%3.41%5.55%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.84%,0.0%0.0%0.0%0.0%0.0%0.0%0.01%0.76%4.83%,0.0%0.0%0.0%0.0%0.0%0.0%0.31%2.26%4.98%,1.67%4.02%5.99%8.12%10.33%12.94%16.47%21.39%31.14%
KS_A_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.57%,0.0%0.0%0.15%0.34%0.59%0.79%1.37%1.95%4.57%,0.0%0.0%0.0%0.51%1.14%1.69%3.37%5.16%9.07%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.11%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.42%,0.0%0.0%0.0%0.0%0.0%0.0%0.11%1.28%12.79%,0.0%0.0%0.09%0.41%0.98%1.71%2.99%5.64%10.18%,0.0%0.0%0.15%0.52%1.09%1.8%2.83%3.77%5.91%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.15%1.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.11%3.38%,0.0%0.0%0.0%0.0%0.0%0.0%0.74%2.69%4.59%,1.5%3.69%6.73%9.29%12.45%14.81%19.87%22.92%40.25%
KS_B_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.01%0.15%,0.0%0.0%0.04%0.14%0.24%0.35%0.64%1.29%2.42%,0.0%0.0%0.0%0.09%0.31%0.52%0.89%1.3%2.23%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.05%1.74%,0.0%0.0%0.0%0.0%0.0%0.02%0.35%1.57%4.71%,0.0%0.0%0.0%0.0%0.04%0.21%0.54%1.09%2.22%,0.0%0.0%0.05%0.26%0.47%1.18%1.9%3.17%5.73%,0.0%0.0%0.0%0.0%0.0%0.0%0.07%0.5%1.24%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.36%1.83%,0.0%0.0%0.0%0.0%0.0%0.49%1.6%3.51%5.37%,1.31%2.45%4.17%6.01%7.62%10.62%13.6%18.79%29.34%
KS_C_0,0.0%0.0%0.0%0.0%0.0%0.93%1.25%,0.0%0.26%0.54%0.78%1.59%1.97%4.1%,0.0%0.19%0.4%0.68%1.3%2.04%5.79%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%1.42%,0.0%0.0%0.0%0.0%0.27%1.69%17.81%,0.0%0.0%0.08%0.43%0.85%2.72%9.28%,0.0%0.37%0.73%1.15%2.52%3.83%9.49%,0.0%0.0%0.0%0.0%0.0%0.18%0.72%,0.0%0.0%0.0%0.0%0.0%0.06%2.36%,0.0%0.0%0.0%0.0%1.29%4.04%9.26%,3.19%8.47%9.91%11.99%14.35%15.87%55.37%
KS_D_0,0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.61%,0.0%0.0%0.11%0.47%0.86%1.07%2.11%22.88%,0.0%0.0%0.27%0.73%0.81%2.06%3.09%7.49%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%33.48%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%7.14%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.35%1.93%36.99%,0.0%0.0%0.0%0.33%0.42%0.52%1.57%6.07%,0.0%0.25%0.56%1.27%2.11%3.01%4.26%6.76%,0.0%0.0%0.0%0.0%0.0%0.0%0.43%3.47%,0.0%0.0%0.0%0.0%0.0%0.02%0.32%2.99%,0.0%0.0%0.0%0.0%0.0%0.41%4.03%8.4%,1.31%3.71%7.68%9.54%11.93%16.94%23.2%44.73%
KS_E_0,0.0%0.0%0.0%0.0%0.01%0.05%0.12%0.3%0.71%,0.0%0.0%0.01%0.15%0.36%0.57%0.85%1.23%2.95%,0.0%0.13%0.41%0.62%0.88%1.05%1.24%1.6%4.29%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.24%7.35%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.05%,0.0%0.0%0.0%0.29%1.61%4.0%7.43%12.29%19.59%,0.0%0.0%0.01%0.12%0.2%0.28%0.47%0.69%2.01%,0.0%0.0%0.46%0.93%1.48%2.32%3.58%5.74%13.02%,0.0%0.0%0.0%0.0%0.0%0.01%0.3%0.8%2.28%,0.0%0.0%0.0%0.0%0.0%0.12%0.66%1.35%3.07%,0.0%0.0%0.0%2.24%3.58%4.35%5.13%6.38%9.0%,3.78%6.65%8.95%10.57%15.11%18.75%23.39%30.95%43.16%
KS_F_0,0.0%0.0%0.0%0.0%0.01%0.08%0.17%0.29%2.97%,0.0%0.0%0.12%0.16%0.41%0.68%1.3%2.31%11.63%,0.0%0.27%0.59%0.82%1.04%1.26%1.85%2.49%13.33%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.13%14.8%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.1%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.63%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%3.6%,0.0%0.0%0.0%0.0%1.08%2.19%3.24%4.58%103.9%,0.0%0.0%0.03%0.13%0.2%0.28%0.43%0.64%1.9%,0.0%0.0%0.46%0.98%1.76%2.69%3.27%4.45%7.51%,0.0%0.0%0.0%0.0%0.0%0.0%0.34%0.89%2.17%,0.0%0.0%0.0%0.0%0.0%0.0%0.1%0.9%3.62%,0.0%0.0%1.12%4.03%5.4%6.86%7.71%9.91%14.63%,1.56%5.99%9.8%12.13%13.41%15.17%17.69%22.98%109.47%
KS_G_0,0.0%0.0%0.0%0.0%0.0%0.01%0.04%0.16%,0.0%0.07%0.09%0.2%0.26%0.49%0.83%2.6%,0.0%0.0%0.08%0.48%0.6%0.88%1.61%2.16%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.76%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.63%,0.0%0.0%0.0%0.0%0.0%0.0%0.92%5.06%,0.0%0.0%0.0%0.0%0.0%0.0%0.17%0.73%,0.0%0.02%0.13%0.35%0.5%1.85%3.23%4.57%,0.0%0.0%0.0%0.0%0.0%0.0%0.34%1.01%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.08%,0.0%0.0%0.0%1.43%2.44%3.26%3.89%4.77%,1.27%3.02%4.39%4.77%7.87%11.48%13.2%22.83%
KS_H_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.07%0.1%0.15%0.45%4.57%23.92%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.29%0.32%0.88%1.23%1.44%1.79%2.57%,0.0%0.0%0.0%0.0%0.0%0.02%0.09%0.15%0.22%0.97%1.39%2.17%2.18%2.75%5.68%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.63%1.94%2.6%23.43%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.6%2.69%2.74%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.09%0.52%18.22%,0.0%0.0%0.0%0.0%0.0%0.0%0.39%0.89%1.31%2.68%2.68%10.28%12.44%18.6%55.96%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.12%0.77%0.79%5.6%5.91%,0.0%0.0%0.0%0.07%0.22%0.33%0.45%0.7%0.84%1.23%1.37%1.41%1.6%1.9%4.13%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.42%0.49%1.87%3.03%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.65%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.21%3.8%4.7%6.08%,0.0%1.13%2.51%3.04%3.51%5.55%9.99%11.7%15.52%18.22%22.43%26.15%31.72%33.29%80.04%
KS_I_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.4%,0.0%0.0%0.0%0.0%0.0%0.26%0.81%0.92%1.3%1.31%1.44%2.44%2.73%2.89%3.11%6.74%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.12%0.27%0.39%0.59%1.42%2.34%5.01%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%10.81%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.05%2.58%4.67%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.14%0.28%2.4%4.27%5.92%6.96%9.07%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.04%0.56%0.57%3.97%,0.0%0.0%0.0%0.0%0.29%0.58%0.59%0.77%1.55%3.19%5.06%5.49%8.16%11.47%11.71%15.76%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.61%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.62%5.36%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.47%3.48%6.4%6.59%,0.81%1.6%3.39%4.98%6.11%6.69%6.84%8.31%9.23%12.4%12.77%14.64%16.02%20.39%25.57%28.19%
KS_J_0,0.0%0.0%0.0%0.0%0.14%2.6%,0.0%0.0%0.17%0.28%0.68%1.39%,0.11%0.6%0.85%1.24%2.94%3.41%,0.0%0.0%0.0%0.0%0.0%6.09%,0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.51%2.09%,0.0%0.0%0.06%0.14%0.95%1.52%,0.71%1.29%1.8%2.06%2.69%3.63%,0.0%0.0%0.0%0.0%0.0%0.35%,0.0%0.0%0.0%0.0%0.0%0.08%,0.0%0.57%3.39%5.56%7.81%8.24%,5.29%9.5%12.56%15.45%18.83%45.14%
KS_K_0,0.0%0.0%0.0%0.0%0.0%0.0%0.04%1.75%,0.0%0.0%0.0%0.12%0.7%0.79%1.73%5.11%,0.0%0.0%0.0%0.12%0.41%0.71%1.33%2.1%,0.0%0.0%0.0%0.0%0.0%0.0%0.4%31.46%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.58%13.23%,0.0%0.0%0.0%0.0%0.0%0.14%0.28%2.82%,0.12%0.36%0.49%0.98%1.43%1.94%3.56%7.41%,0.0%0.0%0.0%0.0%0.0%0.0%0.12%0.53%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.98%4.04%,0.68%1.4%2.88%5.29%7.38%12.83%34.42%58.01%
KS_L_0,0.0%0.0%0.0%0.0%0.0%0.0%0.06%0.17%0.95%,0.0%0.0%0.17%0.7%1.38%2.09%3.85%4.76%15.34%,0.0%0.0%0.05%1.0%1.66%2.5%4.46%6.8%11.14%,0.0%0.0%0.0%0.0%0.0%0.41%5.97%8.97%12.62%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.04%,0.0%0.0%0.0%0.0%0.0%0.0%0.21%1.9%12.99%,0.0%0.0%0.0%0.0%0.04%0.14%0.27%0.44%1.31%,0.0%0.0%0.24%0.68%1.07%1.63%2.35%4.23%10.62%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.71%,0.0%0.0%0.0%0.0%0.03%1.02%6.2%13.0%25.54%,0.0%0.0%0.0%0.0%0.5%1.05%2.19%3.91%8.31%,1.75%6.54%10.31%14.69%17.77%24.81%31.78%37.02%84.0%
KS_M_0,0.0%0.0%0.0%0.0%0.0%0.36%,0.0%0.05%0.05%0.22%0.44%2.38%,0.0%0.0%0.0%0.27%0.57%7.04%,0.0%0.0%0.0%0.0%0.0%31.3%,0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%7.56%,0.0%0.0%0.0%0.0%0.08%57.09%,0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.46%0.84%1.16%,0.0%0.0%0.0%0.0%0.0%0.89%,0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%2.15%,0.0%0.44%7.93%11.11%32.89%60.56%
KS_N_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.37%,0.0%0.0%0.0%0.1%0.3%0.39%0.67%0.84%1.73%,0.0%0.0%0.0%0.31%0.7%1.37%2.86%4.35%5.96%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.25%13.41%,0.0%0.0%0.0%0.0%0.0%0.16%0.46%1.24%2.69%,0.0%0.0%0.0%0.07%0.26%0.47%0.82%1.94%3.55%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.01%0.45%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.69%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.41%,0.44%1.02%2.24%4.46%7.52%8.81%10.35%12.83%23.39%
KS_O_0,0.0%0.0%0.0%0.0%0.0%0.0%0.01%0.11%,0.0%0.1%0.29%0.4%0.54%0.98%1.55%4.64%,0.0%0.0%0.38%1.33%1.85%3.47%4.76%6.24%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.12%2.21%4.78%,0.0%0.0%0.0%0.19%0.25%0.57%0.62%1.48%,0.0%0.0%0.34%1.03%1.73%2.23%2.56%3.57%,0.0%0.0%0.0%0.0%0.0%0.0%0.15%0.43%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.05%,0.0%0.0%0.0%0.0%0.0%1.37%1.89%3.65%,1.41%3.76%4.97%6.85%9.44%13.32%16.83%18.53%
KS_P_0,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.06%0.32%,0.0%0.0%0.07%0.25%0.5%0.7%1.06%1.72%3.15%,0.0%0.0%0.34%0.67%0.99%1.32%1.94%2.71%3.81%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.6%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.09%,0.0%0.0%0.0%0.0%0.0%0.33%1.15%3.37%8.47%,0.0%0.0%0.0%0.01%0.08%0.22%0.44%0.85%1.73%,0.0%0.08%0.35%0.68%1.2%1.9%2.78%4.66%7.13%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.23%0.87%,0.0%0.0%0.0%0.0%0.0%0.0%0.18%0.87%5.0%,0.0%0.0%0.0%0.65%1.95%2.9%4.23%5.59%7.83%,2.4%4.4%6.49%9.23%12.18%14.78%18.08%22.79%37.05%
